chr	start	end	AA	BB
chr11	9430469	10009966	0.0049240422443474355	0.9981005929711319
chr11	10150196	12584174	0.001998344806869441	0.9890825432802124
chr11	12686366	15833108	0.0035421865912792804	0.9244601351839604
chr11	15834107	16409005	0.021152935479991333	0.9137005805517249
chr11	16409024	17379847	0.007360436767222274	0.9184657120457365
chr11	17433439	18755127	0.07456802394446405	0.8603200692138989
chr11	18774778	19698210	0.07839621969618922	0.9395874455883533
chr11	20207378	20629737	0.050069230822132285	0.9507360144575592
chr11	20629781	20960306	0.0020622702931759242	0.9998560740690768
chr11	20960312	21530068	0.003879090879592764	0.98602508354998
chr11	21548521	22020241	0.005023408682027127	0.9799562165799425
chr11	22030179	22603501	0.0020444522748474772	0.9538460923018695
chr11	22603505	23142716	0.0005424847663396908	1
chr11	23142750	23839120	0.003496701958864752	1
chr11	23875649	24568536	0.0015990854734379237	1
chr11	24664564	25004629	0.007071868003550996	0.9455571649906138
chr11	25046246	25506742	0.0023073569377343953	1
chr11	25519415	26060850	0.000645087095014377	0.9904555456647495
chr11	26098177	26488262	0.004748930501937508	1
chr11	26568074	27026933	0.004428563010382635	1
chr11	27040267	27373249	0.019301321077106887	1
chr11	27382426	27810187	0.002979088896637669	0.9626242570684286
chr11	27810188	27913438	0.004476025533892566	0.9578891337676134
