chr	start	end	V	T	S	E	B	A_z	A_u	A_s	A_m	A_j	A_b
chr03	3311714	3470883	0.0006993146973051979	0.007337793721496268	0.0038860125398299757	0.001374237010306711	0.004868283463700959	0.35246986748760967	0.001952247603119063	0.018385004198584628	0.01890419801145594	0.009028456995037003	0.597471476782402
chr03	3470897	3577002	0.0005058898356513142	0.006074672884241769	0.001206400815736254	0.0008858820567232878	0.003475439391448222	0.3285275543117517	0.0009536793000441034	0.0037824036905578584	0.026383742576041112	0.014589949684390167	0.49925769369793954
chr03	3577019	3884839	0.002265331869964966	0.011093072590115194	0.004084378974133914	0.002769093581802308	0.004468322837702789	0.35994134618450313	0.0018055892419220091	0.011728227055610833	0.005219175685479964	0.0027250506799959143	0.4988128656995545
chr03	3884840	3991113	0.0021058129951962204	0.006617180365320528	0.015957838129926433	0.0008965333698575386	0.003450436566917191	0.4273786452456841	0.0006821715799617641	0.005567279463139459	0.017447938786762433	0.0010374843830517648	0.49352564737494703
chr03	3991116	4119010	0.0009198140759938652	0.010081956803346058	0.0001282051282051282	0.002312808312578013	0.004691750307608338	0.4452370428393615	0.0	0.0037225070290463464	0.047065123367934995	0.012186357459190273	0.5063131371545946
chr03	4119017	4256574	0.0037657449085140857	0.006407680281308453	0.004327319835613981	0.0020405594960243023	0.003267348707533796	0.2629252930480797	0.0008036395336166503	0.0037838881742547517	0.010835159025476382	0.0020900304399827673	0.5101172798441607
chr03	4256615	4372931	0.0011135518569114966	0.00635200390512373	0.0017774342141667744	0.002355272763390918	0.004550125156742791	0.4038484348709191	0.00036487086744082744	0.0018666951003487762	0.0030770515614268776	0.007326234110893823	0.5197452319003958
chr03	4372944	4483678	0.001026152542264642	0.005925873861462215	0.0007468111865935069	0.001529062997699889	0.0011774190459829346	0.38749883043852645	0.0007743035373513003	0.00832948317895456	0.003388680107921768	0.002875531170197018	0.4407695012141591
chr03	4483685	4630849	0.0006345671785209629	0.013523098145647719	0.004517331924860319	0.0020833225973911264	0.0034790519530575855	0.35762663130140043	0.00213296151864732	0.008118372540383405	0.008449552219335358	0.03274170898311139	0.4642119679519197
chr03	4630864	4738770	0.00100770102663086	0.0037915821811159815	0.0012720545261631772	0.0018030674640510062	0.003076555147666164	0.29735011671235934	0.0008920236192963467	0.004088907065339127	0.0032468635009690874	0.01612532345643012	0.48190892412314595
chr03	4738774	4910488	0.0008842836828449495	0.018189663502542797	0.002055616541696216	0.0008902024810630288	0.0046957307906178025	0.3200816276784805	0.002355846380431942	0.014252855363536786	0.019299289483805476	0.0121392699874218	0.47953909362059294
chr03	4910513	5040932	0.0015328870208609583	0.005017558533101832	0.004862299671925063	0.0012208758368812492	0.003069793835400304	0.2811168276614403	0.005475829134543394	0.0044271433367794035	0.00614674759570682	0.009977615609352578	0.4974540925755792
chr03	5040941	5207561	0.0008147291859161178	0.008021802886978196	0.000557676394533336	0.0013838461119216302	0.0015255530707141654	0.40399809123997926	0.00038714672861014324	0.01207134668006623	0.0037285002458256767	0.0019689801442595036	0.5011766901181594
chr03	5207569	5332840	0.001670333197087674	0.0087704818543698	0.0004401569056741471	0.001174518430629504	0.003202520532334325	0.43397775051457166	0.0008050237827435739	0.004863075618932263	0.010755631888256472	0.003379242045025953	0.4427561146022404
chr03	5332841	5472203	0.0007641210014223131	0.010934472741877957	0.0017956525323383737	0.0011672350526703425	0.005653758027112684	0.30889081140726354	0.0017148836135431032	0.0053573932252969445	0.009168508859313073	0.00851521164021164	0.48956389147473794
chr03	5472207	5622857	0.0008617413106978401	0.0070205547463276135	0.0005848590527837622	0.0012609281711428836	0.0019290481929036484	0.34850883028155144	0.00021574973031283714	0.008286310214952719	0.008168267473362837	0.0008393742953144998	0.48110554551868473
chr03	5622865	5724496	0.0031589977556340785	0.0196757482701284	0.0007845977805404994	0.0017609077673737667	0.0014911948426484503	0.29000130203085467	0.0	0.013377645988051	0.03633015182476596	0.001249700643868767	0.4973551522007636
chr03	5724499	5845018	0.0008678094108578535	0.004871028241702455	0.0039324781160960795	0.001071460065870095	0.01043295224194589	0.424507028670938	0.006907560123001352	0.005350166900252722	0.0025875454553743265	0.00175279173287305	0.4486747411814856
chr03	5845023	5990071	0.004483129234650415	0.005107492425149827	0.0011845250653251258	0.001413831183536107	0.010912741149353464	0.3371906419782263	0.0009033291082289165	0.015086309363030225	0.0046050216831114875	0.011957798675873054	0.49538043700154955
chr03	5990083	6133950	0.0017853933804480894	0.004215465180918258	0.0013819392892905587	0.0013146224739911097	0.007312847635702165	0.3611261918896355	0.001105599647266314	0.006848074692775303	0.006514470406243388	0.009439015078461812	0.4748434951166984
chr03	6133954	6276353	0.0013928357754231782	0.009165111227030854	0.0017666590628339599	0.0017547518272210993	0.00245456193442593	0.3423741837483163	0.0014104578687144963	0.004298242788082493	0.00492339046031974	0.0010569291819291819	0.5309210371179666
chr03	6276355	6391084	0.000489850837167183	0.008860491205532147	0.001077167026343668	0.000929012643578747	0.0027054103621922277	0.5990355442562697	0.0003024803387779794	0.00901796175735639	0.023306174030003124	0.008046158777052143	0.4769937759753158
chr03	6391086	6518562	0.0008121734588283017	0.004666231227095401	0.0013048721016454931	0.0009957932775742028	0.007411005232339709	0.2907004364519516	0.001464843865664659	0.01959117917221585	0.0474735298343131	0.025159374379270506	0.4286348082831604
chr03	6518564	6628241	0.002481722788300904	0.005275599022897136	0.0013621994384886372	0.0010791630384149483	0.004597523965051704	0.4068385247958538	0.002926676638481028	0.008330841175138699	0.010510368655826073	0.010778139906569327	0.4236254208628415
chr03	6628246	6745013	0.0008374089472689111	0.005617934606819511	0.0004798809493469023	0.0012168687518294542	0.0029187813299133203	0.5908594505000622	0.0010750529278578686	0.010037160606257025	0.018930265692945696	0.00653354821744241	0.4880701949860619
chr03	6745038	6865140	0.0009226720435182279	0.006000597265771281	0.0031470561807848685	0.001287675408425159	0.005734985113663934	0.37719461915073127	0.0015836334840619898	0.006403467554179881	0.007241658050432183	0.011764987162920935	0.48992140020272
chr03	6865144	6996897	0.0010407475320053255	0.01455198830244486	0.0007448929455067361	0.0008590780275279631	0.0024624756632344955	0.45849791065015544	0.0027506926128347126	0.0053510195016942975	0.009951502447616683	0.000647307416048415	0.5177333890571572
chr03	6996924	7112741	0.001435200767911882	0.009633746773273985	0.002027352070125372	0.0015121483744061364	0.005026371203449127	0.41543691162222784	0.000552825552825553	0.019902971883794612	0.02067432907975173	0.01116820724663862	0.4549382280618712
chr03	7112765	7237937	0.0013389153900386325	0.013484301290070737	0.005769040823203828	0.0018563454692210766	0.0035170556486554105	0.3717877594547941	0.0017055459674335028	0.006175838594235628	0.013097851675643224	0.0016290739732955138	0.3039568072412244
chr03	7237950	7366291	0.0023441835386893645	0.007457881044038802	0.0015799529524436696	0.0010809987272544824	0.002075618490494689	0.3551598453268889	0.0013213380458964232	0.021876602655143587	0.05531404417315661	0.008498443781326035	0.2841027220437453
chr03	7366294	7492702	0.0017824505690410425	0.013394476060597373	0.0015013631112947463	0.0015017536009061872	0.0029222761581055036	0.3067628482030241	0.0011814463407600663	0.009223463901304352	0.058016470212411866	0.0019670999689162133	0.3380308303607911
chr03	7492721	7616234	0.004232332950240173	0.0046162478713636735	0.00042454688163770917	0.0017986633242760997	0.004314700374795355	0.3764009022972538	0.008701298701298701	0.012689004437485787	0.008735282903185166	0.004835166133960124	0.4006735617148648
chr03	7616263	7963189	0.0007945450463758319	0.00932362413268355	0.0018507663304043393	0.0010540359596547698	0.011443048840763954	0.37474463278640036	0.001826279990363902	0.003794482949504805	0.024152027108202023	0.001935236628219084	0.4013963482534486
chr03	7963193	8084525	0.0016840281980412433	0.006127229206847897	0.004406614361991936	0.0011277542888857405	0.013889735616921101	0.32442564167378385	0.000456803810462347	0.006372150107893452	0.024001202921484197	0.007008493607549778	0.5001553122337757
chr03	8084532	8254606	0.0004104011456952633	0.010543862948105661	0.0012870128923794196	0.000830079774711981	0.004574268320825805	0.35684990593854554	0.0012019605430458144	0.010449399812746389	0.0023417114902778914	0.0006426269867130082	0.4601539187235059
chr03	8254609	8448719	0.0007679506126296963	0.007914835573963878	0.0008738038426556571	0.0023935642364214167	0.005800389265073301	0.3878582975470539	0.0006503378378378379	0.014390873441343386	0.009795876890979997	0.0024232908456309522	0.49803772404735425
chr03	8448745	8595928	0.0009396810405326838	0.007040939595146733	0.002104689490074539	0.0016120562696152337	0.004259417646530529	0.33754859707513507	0.0005467571644042231	0.005540273606244753	0.006340942582933062	0.0011916035353535352	0.49635116394667644
chr03	8595933	8846488	0.0037265859766353535	0.006269231084513375	0.008122325496695925	0.0020215725062437636	0.0014312944485013828	0.7304122409445546	0.00036207321582645136	0.024220271142295254	0.026384306014264263	0.02443513607160141	0.08687264647535727
chr03	8846548	9005512	0.008009855152833924	0.008602918693897482	0.0011437313169401259	0.0019216177063384697	0.006081179813619726	0.6158221319014788	0.002081176988594029	0.006727427099180668	0.005611291902398327	0.008311623156445841	0.09491734184990415
chr03	9005516	9124401	0.0018927269809824706	0.007976603804512544	0.0032802453171812043	0.0014660639284964421	0.007421771113204909	0.39960492510425616	0.005406217257511114	0.010463718882417749	0.014172397849583669	0.044140087564207765	0.46442128545294276
chr03	9124403	9255827	0.0019065811005988566	0.025293705009765226	0.0016761045149689695	0.0019040019156434346	0.0021877031586026853	0.47239412373212325	0.0008427815570672712	0.031104119750006976	0.039781528377191726	0.05020948969635958	0.4062589333925984
chr03	9255844	9441531	0.001247204349518139	0.009463684314303108	0.019590190691926832	0.0020039699689654174	0.008504762968837162	0.4289590342442972	0.0016213388368131884	0.010435610571843348	0.01602869164414269	0.012018318605637741	0.4416431201284455
chr03	9441537	9595311	0.002831312284452247	0.007368823689002978	0.00038793885583065846	0.0011893750053412631	0.00347633727435511	0.31500401178409876	0.0006465871681872284	0.01475727521360365	0.006541956816643917	0.0072751312755109715	0.47168423388753494
chr03	9595322	9836186	0.0024816068885735857	0.010475964997798905	0.0007038673062496091	0.0020570600259057557	0.009860303097615293	0.4095402919832435	0.000909637758769935	0.013907833523960541	0.006044970156745869	0.04948561166081418	0.43599839732231965
chr03	9836188	9979506	0.004380838517771194	0.009027977686169721	0.013241791338775072	0.0017558634618207354	0.00722038111851575	0.35699309322537026	0.0038020017348837725	0.01434427127178535	0.04289649248171054	0.017283520629515336	0.498358540238947
chr03	9979523	10150448	0.0006399890876912887	0.00840429153458979	0.0016449277796747915	0.001970352498879117	0.0046250865617367305	0.3651824284547153	0.0007810531620055429	0.0032613152565097924	0.023287503921945018	0.024953647186196443	0.43429480675708454
chr03	10150464	10315394	0.0018079002278525212	0.03547379221194723	0.007918248095546854	0.0015513226601890477	0.01093827460153816	0.3831214522727457	0.002847606208135111	0.012517382622165084	0.026992196548326262	0.012332108343102862	0.5029796505046928
chr03	10315415	10591463	0.0009564461681423357	0.012997500020524294	0.00169456283668479	0.0015955588040379692	0.004821495965937341	0.322662197076754	0.0051723626761470826	0.0028111389710369535	0.01707953540453026	0.001963196891923005	0.5026793869601196
chr03	10591600	10722985	0.0011557253199032914	0.008058100152849343	0.001307773114721098	0.0007652268033890004	0.004167885511302381	0.3290105901086279	0.00035435861091424523	0.007453342429221879	0.020194276525342923	0.0020378319374488776	0.4865548561430822
chr03	10722989	10901018	0.0020985153012086973	0.0031565350671136478	0.0053314565731171475	0.0011662264399741168	0.008068456932695154	0.442046013968343	0.0006147698455390764	0.006132388353865912	0.018479333473924324	0.006592785574640413	0.45070547037853737
chr03	10901039	11239535	0.0010091168300580618	0.018813198438673552	0.01078024979032605	0.0017440983196576963	0.0022541624869638183	0.41481391020515174	0.0005156235614014415	0.004795662983664312	0.02314801629826935	0.005287791918226701	0.48978295326667115
chr03	11239536	11382100	0.0008373618317343382	0.006242293787953953	0.003165685144054311	0.0012758314820901582	0.004255171011118614	0.37311722004065306	0.0010933497488730046	0.006290424894950913	0.0034646036713969408	0.0010362225698360152	0.4869617685691932
chr03	11382111	11606962	0.0011607287228056562	0.005120586609516722	0.0023934344476310345	0.0015459539718737153	0.005016947760363718	0.3474380059805194	0.0017092459744452164	0.008392620708132473	0.010451473726205243	0.002068552647754518	0.4596544827880665
chr03	11607022	11931995	0.001118287596810351	0.01815096886697534	0.0031875123422589447	0.0012558389551801568	0.00654098697856911	0.42112764719709433	0.0023233529790110652	0.013953357312128932	0.017778492131243377	0.002282131668908872	0.4948048337665359
chr03	11932014	12209248	0.0027752204598715095	0.007150365709260873	0.0005592169990590972	0.001029906534943011	0.008231195284682457	0.4121304623238085	0.00020214271275520516	0.016478949100633758	0.010996587813577544	0.0021242804843964605	0.5203679212064559
chr03	12209251	12432431	0.002271546684288124	0.007673960296822281	0.005536840786606085	0.0021218941464006794	0.003841091769106463	0.3811481766031257	0.0028691412722219346	0.02508598315881832	0.016754091811146808	0.00750828514054023	0.508322049471678
chr03	12432502	12698505	0.0022174912019397885	0.005343558072787172	0.0027908666227367076	0.0020645530609249285	0.001632792198961855	0.43625665791966384	0.001417233560090703	0.005389563458819777	0.010849780718730653	0.001484790019998658	0.40409183998243675
chr03	12698509	15194903	0.007669535953192534	0.0472221595458317	0.018682261181346426	0.004239171615651791	0.010731398357287232	0.3215464169382164	0.011546855508080236	0.05619034759947223	0.05683017620862096	0.022837154261730195	0.3213563123672766
chr03	15194921	17578160	0.005399486267653855	0.046138597858552656	0.03693426173648855	0.0045639059139124015	0.03172679414033357	0.38136929932357044	0.019172713598610436	0.06681014631694365	0.07823005913121912	0.0038211425666958097	0.22875305470582247
chr03	17578163	21240531	0.007890743089521977	0.05320706151290807	0.029648714022637905	0.006002081529026143	0.042591338618451005	0.32122382103401587	0.011716580927556114	0.04509184905541913	0.02328122140579154	0.0036436514469427327	0.2723989176199927
chr03	21240547	22845003	0.005331190137524761	0.028831295047787	0.021774856936871142	0.004387017600616793	0.019840004338590223	0.31739393528612414	0.010519730832055174	0.03189018702319057	0.0973474716280663	0.006648206238745794	0.4996732800843538
chr03	22845014	23684435	0.004072441589197058	0.020761374341324836	0.015262328543652894	0.0020206203766874203	0.005241907770625864	0.3959225910943612	0.01886113208105372	0.01735104218764391	0.011381087408751798	0.0017600894006084172	0.3950957767401413
chr03	23684440	24424459	0.004288639714161859	0.028218932812211685	0.0054703343236236195	0.0024770015114593583	0.00786372625275358	0.31603380129251	0.008823296003004057	0.014102551266628753	0.046405266659232634	0.002420298918730229	0.4379422074735085
chr03	24424475	25271432	0.002662131296907431	0.017249993658216087	0.006167692538679599	0.001717081933234596	0.008564347849084067	0.342820209575309	0.004737442218336712	0.04150666798617975	0.050793120259931414	0.0008435302528881498	0.44080561199704027
chr03	25271434	25576734	0.005281064810348573	0.02743489715836295	0.010453638174201583	0.004808807869612287	0.00928615878815791	0.32026877808113774	0.011490614106722181	0.016867231445009047	0.022217457756960463	0.11334100438207517	0.4066222509565039
chr03	25576742	26588499	0.008086551241266008	0.018594670821381304	0.005733929199042672	0.0027973395401939996	0.010273911306682718	0.3656748054614999	0.01457217277426526	0.027941799581500407	0.012262482338997002	0.05270342258275195	0.5162043810870567
chr03	26588503	27017088	0.015705342303668417	0.020222777949316362	0.004835156589064937	0.004235401250308569	0.005246430692581766	0.31113221249264333	0.008131672322167873	0.015533384555544613	0.04370439703864444	0.07047033408334033	0.378964444476639
chr03	27017093	27289048	0.001992463369266423	0.009783409675649984	0.008607190190213101	0.0028906070662413183	0.00302259071008447	0.305707252341138	0.00108526118434655	0.005408884874612193	0.009663817407482065	0.23299299600707812	0.3466740890977287
chr03	27289050	27635383	0.0011765438456311597	0.008531194030110973	0.009004433136964658	0.0015608452482026476	0.006493785739132009	0.31326691230977627	0.001696711751688581	0.023707569086602126	0.0647737036692904	0.20562272988494723	0.23893682931857896
chr03	27635388	27820738	0.00391854041120886	0.005426757700982768	0.0034556004387040784	0.0011587190004173193	0.002778350133802977	0.2727994500297189	0.002368795318365158	0.012617607257432665	0.012332888145248716	0.09529925744471363	0.42230030723595346
chr03	27820759	28142892	0.002762969010822174	0.015406336437305069	0.0076675060329218095	0.0025783985689039543	0.011738576305636909	0.2522370182670257	0.004613352493069474	0.017369034167135745	0.021553408014543196	0.12326025315748511	0.4030221984416203
chr03	28142905	28546689	0.0026586376261976525	0.00914209491250173	0.006808745370161508	0.0013116304890492495	0.003461200472454181	0.3271018195787262	0.0017271597634269022	0.007234005053529185	0.008153119435093479	0.13661203470012537	0.27466670440743085
chr03	28546694	28725053	0.0012337711095230834	0.0068124276551703505	0.002854163840590914	0.0010292907806234508	0.007163266841885654	0.4021659554875926	0.0007877855722699478	0.03173426555798786	0.009560746767155428	0.10473593011105692	0.38631745294435577
chr03	28725076	28886989	0.0029832659117732664	0.008157222034212742	0.0016592125713270327	0.0016601120741802588	0.0013489731938003406	0.3182907449039179	0.0009279869929775053	0.00600443384562195	0.01066535467874789	0.04344544558639985	0.44057379129341834
chr03	28887008	29075934	0.0011708702327373316	0.0037954644379234576	0.00015923566878980894	0.0016494911309209324	0.001352176175625472	0.27259880703345624	0.007237500620785531	0.008039332358413849	0.027803058529683514	0.08379152150302362	0.22750413538436112
chr03	29076016	29233945	0.0008835050069730331	0.007608820461917182	0.0015240856895160507	0.0020089624596571548	0.003346850772517704	0.30208576283070926	0.014026389617402693	0.02858594487695783	0.06033654394116589	0.11373046331566485	0.3329445489521862
chr03	29233966	29470887	0.0004029075716916007	0.009138737172526189	0.00995549252094528	0.0020470585046128793	0.012969382201337842	0.3349814267277798	0.011142115762443032	0.01159454812752231	0.03530765545541168	0.13763676281912254	0.21487813995643906
chr03	29470898	29632665	0.0009458717886274189	0.00746151086295244	0.0002691287248834964	0.0009644113019771404	0.006054919419895091	0.36304119304977117	0.00023809523809523807	0.005563475012525149	0.02370047658546642	0.06217061319283018	0.3860085530337087
chr03	29632673	29793819	0.0015069042174507279	0.010275967221823416	0.004357813612556532	0.0015209834210887752	0.004959259794081929	0.30391758348435766	0.0014690717168428734	0.007485048343988469	0.007218677872524812	0.007241609094119114	0.4803603712535615
chr03	29793822	29921512	0.003215643683289364	0.009494490746488648	0.003169703824259688	0.00157041785148902	0.0033476638475399938	0.319353324030017	0.0011342472269201271	0.015659430185403778	0.015901569664857337	0.018640777961247162	0.512571240439448
chr03	29921518	30033398	0.0012845079379335909	0.0032697636382865	0.0035563717818251537	0.0014442155143684229	0.0039484413696701205	0.24285854379929975	0.0009041905050308413	0.009151425878272728	0.010658744275111744	0.0035955403335186983	0.4989535331088094
chr03	30033409	30157977	0.0036180384941436974	0.008060082127099084	0.0010085686458611574	0.0010567922499719207	0.0021724142539667054	0.3601249396539737	0.0006437389770723105	0.0062085739686959145	0.02068804754021852	0.00832560556282833	0.5051164159830465
chr03	30157978	30319316	0.0027921985103307994	0.009385198545810028	0.0039803882460116785	0.0008621270076439314	0.007814996078000817	0.38896569468096764	0.0012301338664120621	0.0065858744057250606	0.052869770301662275	0.011861106520138191	0.25417449064697156
chr03	30319327	30453555	0.005501136846481292	0.007578817655436657	0.0005778686334241889	0.0016623692745417074	0.008154308104865136	0.3511911473619221	0.012259229794607154	0.010407281717757505	0.31333153514089396	0.002107925043355852	0.00688981219979019
chr03	30453574	30614660	0.0023100067862972433	0.009615557198581457	0.016179966757837394	0.0010909813744366355	0.006729304049507434	0.29169570976819886	0.009226406533575317	0.07817014128744278	0.14277409365647914	0.0015108236726594215	0.0028553791887125216
chr03	30614673	30749205	0.0023243846244149226	0.004273273418395228	0.030830916035443398	0.0013484875324071355	0.006212949309056209	0.529446392055861	0.001632052469414601	0.05797355369477667	0.38172503484733383	0.015394309330846859	0.0007925314370342922
chr03	30749210	30869627	0.000997099382405414	0.01019316971040077	0.008820268128466183	0.002085989780023024	0.003006163527544605	0.3288283287938557	0.0005140827517447657	0.012904692881172896	0.32646046588183736	0.0577259960444059	0.009777248859065116
chr03	30869636	30998237	0.001107455928390766	0.00982074478700059	0.0007319366473361357	0.0011318600346187293	0.007454139689082429	0.30551179441431164	0.008513835704550492	0.01857790160496186	0.24289349814427103	0.11493067220897817	0.0006562650201501092
chr03	30998242	31112075	0.0035059615308533055	0.018730757133749627	0.0013542977577504433	0.0010702050613620648	0.0071656354264991885	0.43891856677933727	0.0015118214547791113	0.024631916212910974	0.35372954410898433	0.12918917648842115	0.024814000966461823
chr03	31112084	31244317	0.002994200188092789	0.008397006228154275	0.006319204292930333	0.0015889480736410457	0.003591105747637325	0.4419997731912311	0.033934637291342606	0.1110129680857792	0.17747393842755088	0.16564200574969656	0.007929135099433953
chr03	31244323	31362703	0.0004278029786750717	0.02251452907064189	0.008679594023815485	0.0016814640241139857	0.00456846800016467	0.5312037302209746	0.0013931104356636268	0.055228782882183206	0.22643861087790412	0.013399708765990642	0.0010102965725950338
chr03	31362718	31525060	0.0043622416448619965	0.014701537748273505	0.0017793101737707164	0.0017387950864391282	0.010520315394472108	0.40128117236454697	0.011428341278328145	0.024371292607534945	0.2261611671081075	0.005176643475762189	0.008024508955227699
chr03	31525069	31693214	0.0007876834944504117	0.02293314602973923	0.004118736491008635	0.0011660328234751488	0.0015727571069776899	0.004551387516776228	0.001983173076923077	0.018323762803543794	0.30934253656205074	0.006526072712598288	0.4547218525548118
chr03	31693239	31868980	0.0008683881659573604	0.007709424424692642	0.0004574929386959462	0.001051649054911618	0.006985187136213378	0.0433263704474315	0.012204499748617396	0.027698998111327002	0.8937354010736132	0.005722122122117399	0.4193020245027629
chr03	31868984	32034040	0.0011108765619897217	0.008694449734380463	0.002226096142474686	0.001345504481731126	0.008237741637015085	0.007255794980037605	0.0006849992769452077	0.012468151634485995	0.3486681131001858	0.00624749777535824	0.2417691416007296
chr03	32034043	32224763	0.0012980735755170776	0.013781813625889554	0.008483243730201739	0.0015442109101982669	0.004717084210101754	0.09283723917834273	0.007504243446017609	0.021803751561312475	0.18640617551052935	0.050732148495737456	0.403617065126198
chr03	32224765	32377007	0.002373324672517105	0.009044980952914415	0.0016070345354355906	0.0016458178030288376	0.005064901154594949	0.2521908236568221	0.00022794620469569182	0.00799920343867818	0.015959821363031534	0.00207800898362108	0.4779696128810422
chr03	32377022	32514267	0.0022199462810361475	0.004437351812688134	0.007697891800489503	0.0010520282262398344	0.01961833929488216	0.2878716454479947	0.0013606226606748325	0.017625161680652944	0.006392046887865354	0.001988546883180255	0.500125234607133
chr03	32514268	32662058	0.0007298542688568264	0.005640966553715925	0.0012670944846857916	0.001209659432342778	0.0023873200591385453	0.22099280047253267	0.0019660924827805443	0.011121991568616377	0.022486203674157334	0.0016382191983711615	0.4587649125196968
chr03	32662059	32805053	0.0028295083156009678	0.0034092280176013755	0.0006968261533605866	0.0015319345341397832	0.0038119444075422502	0.22160407043777072	0.0005072204320324621	0.005310728154878155	0.015525098753832376	0.002534311428115397	0.5224572740640151
chr03	32805061	32993346	0.0007462135113154303	0.01054633287132157	0.0008217484381256897	0.0011517670842524847	0.002020125751665519	0.26700865726730644	0.001278781170582813	0.01213548260975045	0.026732572747897115	0.0015661032092813582	0.48693853091277195
chr03	32993382	33148630	0.0006002003273004697	0.011561178719078405	0.0007816893557009276	0.0013364834447829807	0.006621931692254202	0.07803108315080114	0.0006793582817742482	0.14737657587351558	0.22897495189326952	0.0018735816541427736	0.47593949331337776
chr03	33148632	33393543	0.0009219542002461003	0.00830952645257437	0.0006565107471690048	0.001431315209612244	0.00722889218241706	0.012958454827956385	0.006322230740835393	0.13530107320165746	0.22513067039735465	0.0009101465649813262	0.4786344669611889
chr03	33393580	33514813	0.000988003164801082	0.01385940546849469	0.0007565489538924075	0.0013138189093911076	0.00648379679149621	0.014089780087792474	0.0015765583984401466	0.025775784792216743	0.4645347080430907	0.00519788461208743	0.47136761285745193
chr03	33514832	33635927	0.002453689875113567	0.005113189666029255	0.0042915046848530465	0.0017059113165719879	0.005186949851470321	0.008201696331777633	0.006518012680278723	0.02030265833818263	0.4362906645501678	0.006344274213254521	0.49526035034161686
chr03	33635944	33762384	0.0015932269637744536	0.006299176022536473	0.001678184149543492	0.0016667458415501476	0.003130992508452416	0.002199264466908695	0.0063428828515035415	0.01096252576283707	0.22093102531355707	0.0007581618054688756	0.4959595269338924
chr03	33762385	33907145	0.004602601445796459	0.007723150648878016	0.0027851561947590075	0.0010858005700138252	0.011640573644634547	0.03506318944687985	0.0002312673450508788	0.00528757749074713	0.5680297199242731	0.03761877377008956	0.27575907937567634
chr03	33907154	34048258	0.0011346228837099195	0.00930503284624297	0.0013771993079589975	0.000944887874460554	0.0022516437114012675	0.004615344649430815	0.00791736028603348	0.019519154684868024	0.20468693899280857	0.05364556052699562	0.3746573981054183
chr03	34048265	34162344	0.004759701243787084	0.010942558402495646	0.004442124137374172	0.002368032814842642	0.007641398530659597	0.03951845385310201	0.008175889169732007	0.007501733969135737	0.35311041526610093	0.06790894355800547	0.2324320030084428
chr03	34162362	34313981	0.0007847318287014868	0.004801156865647888	0.0019398863895829194	0.001064715509203467	0.00750097873329376	0.013978765171168766	0.0016869899594618696	0.02014232156325094	0.41070924641304746	0.06421679128912326	0.38184535307472195
chr03	34314034	34453509	0.0005178701992518855	0.006869926274466462	0.00045004155485418184	0.0014326119686849652	0.003774854870448989	0.02402656590401692	0.00946883082805413	0.032693964016466896	0.4137273387736518	0.03225078918652378	0.33496414314417183
chr03	34453524	34589407	0.002147469191834423	0.0037229130459082013	0.0010694611735795195	0.0019745684209006237	0.014595715103642597	0.012460710771178165	0.018928621146281667	0.026318644712937444	0.3465079882077542	0.001439189409944425	0.5414875524717038
chr03	34589414	34711684	0.002406209928004341	0.004086219558404316	0.001394631661209066	0.001047734351795811	0.004533342671125021	0.015426931240341482	0.0009605829928623077	0.004666018185163283	0.4242175973890525	0.0009464137389669303	0.4864524480364969
chr03	34711685	34841411	0.0005784830705780788	0.011932475492710903	0.006405668878416126	0.0014593832141523648	0.0033019319044623185	0.012557682138015317	0.00537420809888515	0.052293365168182566	0.33294078526463966	0.0016810229868091829	0.48561947580021947
chr03	34841428	34952003	0.0007253799356920827	0.005262669725135715	0.008101455032183381	0.001721268148195965	0.002880625655079879	0.0039137145041035215	0.002890244056396322	0.061113137909602856	0.3381774668380034	0.0013716668353195452	0.49530281765679873
chr03	34952562	35057906	0.0027843477450169812	0.005372588990560267	0.0058085454089082545	0.0015514833620836849	0.001482175149802424	0.07329628608178963	0.0033350270035680508	0.021570296908223603	0.22859610416264406	0.0027267584570617597	0.5025079468359066
chr03	35057917	35189055	0.001142293316378232	0.006073596502799731	0.0	0.0017222722260478226	0.002743081523606419	0.00041222412698229153	0.0012110212836165648	0.023458998448121212	0.49693529199563224	0.0018592419569881937	0.5082224167737704
chr03	35189062	35336496	0.0014513720220691508	0.014113326779008893	0.002208661247408679	0.001343040371778275	0.0037509480590026912	0.008044140775852733	0.008107524203615497	0.06965784337285828	0.36549583380869916	0.0022477657208793307	0.4765978200091063
chr03	35336497	35461944	0.001179769235324791	0.01000564840852194	0.0013345828031155595	0.0012111520836113065	0.0028464103641969054	0.047895814356101664	0.0012418909021724548	0.02756523984719256	0.3253862068102759	0.002442860674549708	0.49718951517339655
chr03	35461945	35606836	0.0016921129500431418	0.005652774508662665	0.002057709131668341	0.0008437468221435212	0.008158378592135682	0.018059521899410815	0.012692506901503227	0.007406418291580746	0.3526258237418025	0.023934392528044413	0.4890606614174515
chr03	35606863	35727471	0.0040648279968680786	0.003977879466303918	0.0010411981574359572	0.0016145716651025808	0.0021278483440642067	0.016752003745507425	0.008618788078222047	0.01692214364466817	0.6840975434698947	0.003561788710753628	0.47816219000823984
chr03	35727476	35872762	0.0007146395725340728	0.005159133146697114	0.002091688083727411	0.0017685470878277894	0.010940738897492926	0.008470348593426467	0.001290931290931291	0.011635969821657828	0.32667832467440067	0.0023019922919052466	0.4699738187255784
