chr	start	end	AA	BB
chr11	3478695	4191510	0.5286896593166641	0.4504745586772821
chr11	4191571	5133902	0.5348422398268957	0.4683828097696719
chr11	5180346	5712644	0.5156005744251584	0.48734174223899573
chr11	5748693	6291617	0.4970819719460661	0.4576651741175869
chr11	6313094	7052722	0.5114911428129516	0.5134402355220891
chr11	7120407	8658473	0.5348274470698094	0.3904743299489584
chr11	8658516	9397621	0.5407623108544541	0.4343362487234481
chr11	9430469	10009966	0.5313406424104345	0.47216421762181626
chr11	10150196	12584174	0.5015800515323382	0.49432428061180006
chr11	12686366	15874895	0.5065633526908535	0.441601243145575
chr11	15896202	16459854	0.5004321672722543	0.4657180539691679
chr11	16459859	17493093	0.526017320249843	0.4853957476440575
chr11	17580644	18977890	0.48908310309689124	0.5273746034617978
chr11	19005935	20221012	0.4948193200846097	0.5264750611921162
chr11	20221021	20650859	0.5244152958492116	0.49928037425638655
chr11	20664214	21037696	0.48492439613902194	0.5188139699609532
chr11	21052052	21723205	0.5209206894928123	0.44974187666726034
chr11	21723268	22284387	0.5082075593719406	0.45903547428157576
chr11	22374449	22731294	0.5182035317157164	0.4854240422440827
chr11	22738072	23450054	0.49880964238543063	0.49759651203368227
chr11	23466723	23934128	0.47156219131613614	0.537196221240111
chr11	23944279	24791623	0.5057877906967282	0.5106684889121157
chr11	24804858	25165116	0.48702564261051684	0.4849918954351868
chr11	25165143	25637540	0.5038479620221277	0.4942515085335418
chr11	25686491	26185162	0.5342317250484696	0.4408847766369267
chr11	26185175	26731437	0.44011121720675717	0.5232910846279598
chr11	26768472	27171843	0.512420207347468	0.501258992895189
chr11	27180780	27444376	0.5127679218056539	0.529326382928569
chr11	27444377	27913438	0.5328961396737663	0.4742164455112494
