chr	haplotype	start	end	ancestral_group
10 1 28137275 28138630 g5
10 1 28139054 28143062 g7
10 1 28228447 28228516 g5
10 1 28228538 28231046 g7
10 1 28231058 28373908 g5
10 1 28373967 28601437 g7
10 1 28601501 28606710 g5
10 1 28618292 28618689 g7
10 1 28618702 28618788 g5
10 1 28618933 28618933 g7
10 1 28618997 29263026 g5
10 1 29263799 29263814 g7
10 1 29263833 29263996 g5
10 1 29264022 29264022 g7
10 1 29264076 29264076 g5
10 1 29264374 29264404 g7
10 1 29264413 29266554 g5
10 1 29266699 29385940 g7
10 1 29386003 29425001 g5
10 1 29426593 29426774 g7
10 1 29426832 29456060 g5
10 1 29456096 29485328 g7
10 1 29485374 29588578 g5
10 1 29588602 31027313 g7
10 1 31027405 31027903 g6
10 1 31028308 31042712 g7
10 1 31042719 31042890 g6
10 1 31042935 31107177 g7
10 1 31107206 31152489 g6
10 1 31152531 35200568 g7
10 1 35200622 35222606 g6
10 1 35222681 35252078 g7
10 1 35253968 35256924 g6
10 1 35257030 35257030 g7
10 1 35257178 35260991 g6
10 1 35261048 35587846 g7
10 1 35587876 36096619 g4
10 1 36096650 36118869 g7
10 1 36118916 37674811 g4
11 0 1 3430190 g5
11 0 3430228 3832947 g7
11 0 3833505 5839065 g4
11 0 5841352 5845388 g7
11 0 5845535 5846633 g4
11 0 5846640 6561170 g7
11 0 6561173 25306824 g4
11 0 25321370 25323198 g7
11 0 25323848 25324404 g4
11 0 25324446 25324446 g7
11 0 25324533 25326045 g4
11 0 25326599 27954350 g7
11 1 1 2109961 g7
11 1 2109973 6583531 g6
11 1 6583561 19057171 g7
11 1 19057224 19087661 g4
11 1 19090066 19118025 g7
11 1 19118073 19165335 g4
11 1 19166233 25483121 g7
11 1 25483206 26850492 g6
11 1 26850512 27954350 g7
