chr	start	end	AA	BB
chr11	3478695	4191510	0.5408392147295704	0.41201360608582677
chr11	4191571	5133902	0.5233983730966403	0.47946589553243657
chr11	5180346	5712644	0.5165534842983269	0.49913500881082934
chr11	5748693	6291617	0.5075649082853586	0.4457346367026638
chr11	6313094	7052722	0.4762560756204408	0.5307326117980965
chr11	7120407	8658473	0.47996748050729937	0.4324649546568804
chr11	8658516	9430469	0.5532950646176856	0.4416597510994824
chr11	9430523	10150196	0.5052425707125786	0.4917556221374858
chr11	10325482	12686366	0.523239411460708	0.4729409981790878
chr11	12696141	15834107	0.4496135963723328	0.4801875877275369
chr11	15874895	16409024	0.5236928502910447	0.455334021980889
chr11	16424611	17433439	0.4865651813945384	0.4967055942785778
chr11	17493087	18774778	0.5059693371294075	0.5291935116330776
chr11	18889293	20207378	0.500996013487242	0.516151034433324
chr11	20207394	20629781	0.5214341001947476	0.4555183832177177
chr11	20636557	20960312	0.4855087858545201	0.5152896174118216
chr11	20969234	21548521	0.47553394500689633	0.49530942481410706
chr11	21562060	22030179	0.520064033663025	0.48567906354052437
chr11	22108927	22603505	0.5509930150384429	0.4227665393000518
chr11	22690117	23142750	0.5026628043763719	0.5055679162325796
chr11	23157684	23875649	0.5009179953992974	0.48512772786127356
chr11	23875668	24672162	0.5119838576396633	0.511075855965656
chr11	24672191	25046276	0.5081871714981304	0.47549993423378617
chr11	25061385	25575106	0.4328983897997329	0.5506551805996139
chr11	25612220	26106817	0.5002148031064401	0.4989641942170436
chr11	26155343	26586070	0.4595560240326518	0.5348937683272426
chr11	26608267	27040327	0.4856539695472424	0.5322048036410313
chr11	27067547	27389144	0.5076650411111486	0.5165165570855026
chr11	27389184	27851896	0.5381859622957095	0.4679337406829546
chr11	27851897	27913438	0.5619406716225402	0.4440641103639986
